​:START_ID;:END_ID
7318725;1948135
6780527;1948147
6781199;1948147
7220271;1948147
7033242;1948235
6842207;1948235
7731654;1948235
6851065;1948252
7415062;1948252
6796109;1948252
7188392;1948253
6958251;1948253
7310014;1948253
6864297;1948315
6812333;1948315
6802327;1948315
7176210;1948341
6908757;1948341
7627178;1948341
7779035;1948350
6877926;1948350
6944079;1948350
6933801;1948381
6817730;1948381
7153791;1948381
6880283;1948441
7205033;1948441
6826098;1948441
7037555;1948442
7130073;1948442
7228513;1948442
7129078;1948450
6776958;1948450
6806746;1948450
6998819;1948454
7414188;1948454
7403395;1948454
6862901;1948480
7952174;1948480
6955959;1948480
7334546;1948481
6949988;1948481
6960686;1948481
7508695;1948507
6781275;1948507
6785916;1948507
7602214;1948509
7254926;1948509
7937497;1948509
7103014;1948575
7509209;1948575
7270177;1948575
7307783;1948669
7023268;1948669
7487366;1948669
6926322;1948682
7589830;1948682
7626139;1948682
6995649;1948692
6822231;1948692
6899812;1948692
6877023;1948710
7147405;1948710
6833471;1948710
7132796;1948767
7987916;1948767
6779586;1948767
7529393;1948852
7280960;1948852
7217769;1948852
6855996;1948889
6931945;1948889
7028954;1948889
7345204;1948996
7133224;1948996
8016251;1948996
7962732;1949000
6777471;1949000
6758868;1949000
6823718;1949008
6932044;1949008
7477641;1949008
7247639;1949033
6761265;1949033
7363730;1949033
6849606;1949103
7397505;1949103
6785095;1949103
6873298;1949137
7537991;1949137
7020986;1949137
6979353;1949143
6893022;1949143
7400408;1949143
8028597;1949180
6886946;1949180
6814020;1949180
8062509;1971074
7159536;1971074
7636454;1971074
6788328;1977675
7557089;1977675
7227757;1977675
6879349;1979149
6795955;1979149
6797792;1979149
7125002;1979156
7019782;1979156
7174550;1979156
6878236;1979163
6918831;1979163
7518397;1979163
6997981;1979176
7531279;1979176
6753810;1979176
6797931;1979239
6754770;1979239
8076855;1979239
7166739;1979274
6871509;1979274
7247226;1979274
6873156;1979275
6961647;1979275
7073230;1979275
6853688;1979284
6999888;1979284
6853095;1979284
6986006;1979292
6754315;1979292
6812584;1979292
6835607;1979302
7066046;1979302
7420920;1979302
7413252;1979309
7963525;1979309
7991282;1979309
7797997;1979321
6832349;1979321
6881757;1979321
6754205;1979323
7162987;1979323
7329944;1979323
7087890;1979328
7042292;1979328
6780588;1979328
6964011;1979340
7147515;1979340
7248032;1979340
6794969;1979399
7097525;1979399
6837138;1979399
7194666;1979441
7088360;1979441
7049111;1979441
6896258;1979457
7074490;1979457
6962669;1979457
6848213;1979481
7022023;1979481
6777726;1979481
7460235;1979502
7351115;1979502
6753935;1979502
6776900;1979550
6934869;1979550
6809782;1979550
7488042;1979573
6871783;1979573
6944647;1979573
7020330;1979576
6779627;1979576
6819103;1979576
7054107;1979582
7262194;1979582
6782626;1979582
7256912;1979583
6951469;1979583
7124596;1979583
7446646;1979595
7200045;1979595
7505945;1979595
7324914;1979613
6999889;1979613
6845662;1979613
6930219;1979618
6948402;1979618
7186407;1979618
6905162;1979681
7502590;1979681
6982065;1979681
6937266;1979709
6804011;1979709
7028374;1979709
7348537;1979711
6834195;1979711
7388923;1979711
6881906;1979722
7696126;1979722
7206303;1979722
6836624;1979731
7340661;1979731
8069570;1979731
7364445;1979746
6785317;1979746
7251040;1979746
6898959;1979764
6931031;1979764
7402975;1979764
6852306;1979773
7415586;1979773
6869873;1979773
7702477;1979809
6985762;1979809
6926394;1979809
8083165;1979814
6824322;1979814
6775844;1979814
7694673;1979831
7315860;1979831
7310592;1979831
7547538;1979857
7298169;1979857
8082481;1979857
6979284;1979863
7080063;1979863
6765034;1979863
7072399;1979865
7511780;1979865
7045660;1979865
7454673;1979937
7317557;1979937
6783272;1979937
7020191;1979979
7625244;1979979
7505151;1979979
6808804;1979993
6863693;1979993
7789178;1979993
6993404;1979999
7837220;1979999
7773952;1979999
7051593;1980008
6941902;1980008
6908672;1980008
7400286;1980012
7201889;1980012
7342305;1980012
6947062;1980016
7140988;1980016
6950925;1980016
6908269;1980021
6780026;1980021
6981854;1980021
6878160;1980026
6798260;1980026
7789501;1980026
6788000;1980027
7505444;1980027
6982307;1980027
7200566;1980030
7029600;1980030
6782020;1980030
7058947;1980035
7955281;1980035
6933103;1980035
6867575;1980075
7871711;1980075
6934027;1980075
7060208;1980086
7056684;1980086
6833572;1980086
6920915;1980102
6878403;1980102
6965947;1980102
6766223;1980104
6778262;1980104
7566365;1980104
6853464;1980156
7994934;1980156
7798179;1980156
6851187;1980171
7330942;1980171
7083876;1980171
7207480;1981171
6970041;1981171
7289130;1981171
7488738;1981180
6778120;1981180
6779896;1981180
7191879;1981208
7157807;1981208
7844961;1981208
7053578;1981323
8100970;1981323
6895752;1981323
7107998;1981336
6895134;1981336
7668339;1981336
7718041;1981387
7295860;1981387
7356738;1981387
7144252;1981445
7304049;1981445
7176368;1981445
7570843;1981448
7125769;1981448
6863967;1981448
6783856;1981483
6840794;1981483
7040441;1981483
6881042;1981505
6928962;1981505
6797788;1981505
7484076;1981539
6879862;1981539
7298169;1981539
7222557;1981603
7804956;1981603
8140135;1981603
6808480;1981651
7958644;1981651
6849515;1981651
6809207;1981695
7846251;1981695
6886709;1981695
6754654;1981707
7353270;1981707
7602864;1981707
6844645;1981763
6778013;1981763
7732500;1981763
7271443;1981810
7697477;1981810
6837210;1981810
7824265;1981848
6778415;1981848
6848721;1981848
7822004;1981850
6984760;1981850
6928123;1981850
8090579;1981854
6993455;1981854
7435881;1981854
7185198;1981887
8138324;1981887
6864453;1981887
7525507;1981892
7056998;1981892
7862241;1981892
6951190;1981915
6923252;1981915
6777582;1981915
7020276;1981927
7409904;1981927
6770572;1981927
7242416;1981943
7390565;1981943
7035785;1981943
6965074;1981952
6887037;1981952
7231221;1981952
8097655;1981962
6863005;1981962
6798511;1981962
7463753;1982049
6848847;1982049
7838470;1982049
6906648;1982197
8141045;1982197
6961904;1982197
6819051;1982198
6803828;1982198
7754728;1982198
7853994;1982201
8016415;1982201
7229290;1982201
7036595;1982205
7058276;1982205
7847592;1982205
7136714;1982246
6936233;1982246
6874983;1982246
7124409;1982265
7974952;1982265
6809181;1982265
6896707;1982392
6955321;1982392
6782346;1982392
6868740;1982479
7089346;1982479
7536405;1982479
6755554;1982543
6969188;1982543
7001134;1982543
7068214;1982631
6812350;1982631
6759142;1982631
7103889;1982645
7780030;1982645
6810726;1982645
7668464;1982681
6828704;1982681
7409797;1982681
6753949;1982700
7046577;1982700
6934113;1982700
7505065;1982799
6779806;1982799
7136097;1982799
6924140;1982808
6821669;1982808
7145918;1982808
7911169;1982830
8031252;1982830
7139959;1982830
6755639;1982848
7611775;1982848
6915839;1982848
7276998;1982909
7430001;1982909
6771966;1982909
6872388;1982944
7333658;1982944
7450649;1982944
6859753;1982966
6781392;1982966
7543537;1982966
6957826;1982978
7127194;1982978
6765271;1982978
7244153;1983003
7036363;1983003
6756732;1983003
7677239;1983005
7001892;1983005
6909096;1983005
7052077;1983054
6926703;1983054
6867042;1983054
7147731;1983078
6787273;1983078
6757045;1983078
7204366;1983127
7380084;1983127
6762678;1983127
7400673;1983197
7321392;1983197
8115107;1983197
7207697;1983232
7688113;1983232
7280341;1983232
6874604;1983249
7664401;1983249
7088237;1983249
6837103;1983323
6949988;1983323
6966172;1983323
6998781;1983373
7534431;1983373
6753668;1983373
7369424;1983381
7367445;1983381
7080696;1983381
7259113;1983382
6756871;1983382
7533070;1983382
7691702;1983383
6903122;1983383
7615896;1983383
8011998;1983389
6972751;1983389
6780343;1983389
6779307;1983481
6878735;1983481
7301424;1983481
7495375;1983690
6925606;1983690
6807285;1983690
6888101;1983778
6958475;1983778
8156996;1983778
6767545;1983800
7388324;1983800
7554307;1983800
6872688;1983823
8034689;1983823
6970956;1983823
7436467;1983905
7529248;1983905
6837209;1983905
7298798;1984034
7187729;1984034
7039919;1984034
6883824;95
6926247;95
7462392;95
7223944;313
6891503;313
7318600;313
7210895;332
7227693;332
6971299;332
7848894;458
6845582;458
7654860;458
6859516;566
6765297;566
6881039;566
7017161;787
6810683;787
7152653;787
6780349;805
7202915;805
7098554;805
6799876;814
6812538;814
7383306;814
6872913;844
6856966;844
6777726;844
7276334;1050
6796574;1050
7107326;1050
6930915;1053
7033692;1053
7090791;1053
6964244;1089
7816288;1089
7397193;1089
6781129;1097
7226788;1097
7833156;1097
7905739;1150
7075373;1150
6827826;1150
7460883;1155
7348626;1155
6786506;1155
6823128;1276
6928556;1276
7808885;1276
6791764;1348
7823280;1348
6915647;1348
7511442;1707
6807285;1707
7377160;1707
7460204;1778
7129954;1778
6940545;1778
7033027;1881
7665987;1881
7229966;1881
7186754;1992
6926322;1992
8016519;1992
7234197;2084
6836880;2084
6872572;2084
8111570;2258
6870281;2258
7331074;2258
7356066;2351
7226699;2351
7595123;2351
7488738;2693
7176559;2693
6863126;2693
7959865;2716
6956131;2716
6945363;2716
6759710;2825
7959387;2825
7254925;2825
7650727;2924
6971730;2924
6886898;2924
7646663;2952
6812135;2952
6937441;2952
6849406;2998
6815708;2998
6756370;2998
6979745;3399
7371075;3399
6756853;3399
7716938;3419
7515968;3419
6925774;3419
7072044;3587
6806586;3587
7088238;3587
6784329;3633
6887754;3633
6754967;3633
7051838;3645
8165489;3645
6840810;3645
7092039;3763
6941070;3763
7102295;3763
7280960;3926
6847149;3926
7121226;3926
6783097;4002
6781854;4002
7194036;4002
7411311;4127
7117637;4127
6906129;4127
7962771;4194
6873658;4194
7959241;4194
7618251;4208
6864780;4208
6872252;4208
6873033;4236
7005173;4236
7431502;4236
7066913;4417
6945099;4417
6820542;4417
6902425;4430
6968119;4430
6879103;4430
7292638;4541
7376431;4541
7497358;4541
8144430;4544
6812087;4544
7268582;4544
7723605;4696
7092126;4696
6846068;4696
7977763;5034
7202977;5034
6823718;5034
6799352;5107
8062798;5107
7069455;5107
7413131;5141
6989707;5141
7206020;5141
7468961;5330
6851742;5330
6796056;5330
7442563;5429
6830466;5429
6970511;5429
6778335;5454
7581943;5454
7137773;5454
6858290;5520
7993437;5520
7702948;5520
6963635;5533
7617758;5533
7377471;5533
7478726;5579
6823698;5579
6957991;5579
7175829;5764
6778237;5764
7645493;5764
6855430;5955
6764009;5955
6845936;5955
7474492;5969
6923349;5969
7002561;5969
6907412;5973
6859965;5973
6861548;5973
6791069;5989
7031404;5989
6809569;5989
7041057;6008
7181500;6008
6999449;6008
7992842;6086
6881597;6086
7104017;6086
7522773;6099
7100397;6099
7066045;6099
7173774;6160
7288506;6160
8151001;6160
6918951;6209
6812584;6209
6999220;6209
7113872;6236
7438587;6236
7146502;6236
7200866;6274
7028855;6274
7977193;6274
7709172;6295
7557444;6295
6882303;6295
6783165;6395
7383503;6395
8151013;6395
8021987;6660
7417875;6660
7026030;6660
7062217;6661
6968206;6661
7982219;6661
7397912;6843
6843566;6843
7103997;6843
6776444;6934
7751578;6934
6881548;6934
8027157;6948
7417457;6948
6777929;6948
8038171;6949
6860726;6949
7049316;6949
7175400;6963
6859174;6963
7100985;6963
7689250;7152
6888707;7152
8041506;7152
7140659;7156
7281360;7156
6924350;7156
6995813;7261
8113387;7261
7291963;7261
6824774;7510
6976171;7510
6756870;7510
7028757;7565
6761780;7565
7851258;7565
6800249;7600
7560857;7600
6893791;7600
6889177;7692
6913391;7692
6829721;7692
6807584;7698
6869727;7698
7366766;7698
7001857;7751
6963337;7751
7925556;7751
7466231;7823
6937207;7823
6777953;7823
7073365;7903
7665974;7903
6905996;7903
6876222;7916
7913739;7916
7026779;7916
7214477;8038
6899932;8038
6875297;8038
6962598;8236
6816963;8236
7506091;8236
6950989;8286
7655441;8286
7730760;8286
6843592;8393
6908270;8393
7332179;8393
7165263;8704
7717126;8704
6872303;8704
6874788;8785
6853531;8785
7753130;8785
7202685;9095
7086392;9095
7285122;9095
6902195;9147
7505949;9147
6843015;9147
6898390;9289
6932501;9289
7372236;9289
6926964;9473
6802682;9473
7011727;9473
6787485;9755
7761898;9755
7035515;9755
6883118;9839
6797278;9839
7355113;9839
7143164;9945
6840309;9945
7364262;9945
6766223;9977
7152251;9977
7994951;9977
6910401;10006
7716629;10006
7547081;10006
7156111;10041
6936081;10041
6879887;10041
7898089;10078
6993935;10078
7103657;10078
8157857;10106
6976962;10106
7861531;10106
7272152;10166
7205539;10166
6955114;10166
7844828;10199
7105691;10199
6779719;10199
7749125;10524
7087094;10524
6795676;10524
6762650;10605
7880382;10605
6832479;10605
6905593;10609
7189890;10609
7206138;10609
7314868;10672
6753784;10672
7092497;10672
7693089;10830
8144425;10830
7175860;10830
6796079;10856
6793499;10856
6847861;10856
6801617;10878
7034338;10878
6758148;10878
6754982;10902
6755289;10902
6860147;10902
7998428;10904
6839084;10904
6829521;10904
6911721;10971
7066476;10971
7554760;10971
7377821;11143
7461394;11143
7597323;11143
7057611;11163
7610945;11163
7732337;11163
7639822;11341
7707330;11341
6910923;11341
7855973;11351
7643393;11351
7038512;11351
7130667;11388
7009637;11388
7079965;11388
7667884;11403
6828876;11403
7000786;11403
7703412;11733
6945710;11733
6927910;11733
6810544;11926
7073477;11926
6850196;11926
7290885;11928
7167365;11928
6872989;11928
7554684;11991
7178712;11991
7094778;11991
7049184;12036
7010563;12036
7067763;12036
7754774;12051
7314588;12051
6819335;12051
7397987;12105
8144597;12105
6786310;12105
7811947;12121
6763816;12121
7601435;12121
7947213;12222
6789075;12222
7396971;12222
7210178;12344
6805161;12344
7833198;12344
7102452;12589
6782002;12589
6985299;12589
6762785;12614
7679640;12614
7600117;12614
7894708;12621
7429099;12621
6970589;12621
6779210;12741
6902729;12741
6996180;12741
8096113;12758
6869311;12758
7002349;12758
6929002;12858
6899564;12858
7499088;12858
6809184;13458
7193053;13458
6806345;13458
7437130;13555
6925445;13555
7873157;13555
6841552;13663
7100393;13663
7563994;13663
7179936;13826
7610945;13826
6779784;13826
6886673;13909
7319377;13909
6871751;13909
6957309;14021
7306847;14021
7626472;14021
6939367;14064
7556669;14064
7122216;14064
8046866;14174
7588861;14174
6973423;14174
6811849;14288
7154354;14288
6848796;14288
7047767;14437
6777750;14437
6899161;14437
6872431;14484
7080246;14484
6908134;14484
6765670;14721
7462704;14721
7298353;14721
7368560;14882
7125214;14882
6917765;14882
7277057;14926
7204477;14926
6875191;14926
7101821;15055
6807511;15055
7751755;15055
6876492;15164
7930613;15164
8067923;15164
7074456;15174
6798703;15174
7739952;15174
6873653;15181
7005375;15181
6945037;15181
7060181;15225
6989708;15225
6931152;15225
7275610;15256
6792937;15256
7190144;15256
6920081;15347
6979890;15347
6816701;15347
6793117;15416
7808479;15416
6857201;15416
7020890;15778
6903458;15778
6818449;15778
7538766;15873
6768373;15873
6908926;15873
7804904;15929
6871836;15929
7255495;15929
7163767;16111
6864519;16111
6836257;16111
6778468;16136
8161048;16136
6934203;16136
6762143;16535
7202972;16535
7894618;16535
7016957;16595
8131041;16595
8166913;16595
6908134;16844
8173705;16844
7368273;16844
6937171;16943
6812655;16943
7049066;16943
7634525;17125
6780518;17125
6846258;17125
6863909;17230
7390807;17230
6931102;17230
7209141;17270
6796422;17270
7194898;17270
6783446;17317
6927133;17317
6951410;17317
6867042;17404
6759400;17404
6877570;17404
6833364;17422
7126327;17422
6957954;17422
7084846;17550
6890354;17550
7179499;17550
6825691;18251
6849876;18251
7096067;18251
7235602;18291
6995096;18291
7527711;18291
6825126;18584
6764613;18584
7180216;18584
6982902;18622
7937769;18622
7744249;18622
6993397;18645
6817069;18645
6927730;18645
7668945;18822
7473940;18822
7303495;18822
7554645;19100
6753944;19100
7497677;19100
7787826;19385
6769873;19385
6824031;19385
7273732;19807
7151355;19807
6811333;19807
6833888;19959
6873548;19959
7023790;19959
7425967;20045
7180036;20045
7242384;20045
6850409;20115
7302326;20115
6915839;20115
7956153;20165
7056525;20165
7396970;20165
7035746;20191
6864780;20191
6846241;20191
6902862;20290
6827939;20290
7275871;20290
7388665;20298
7354968;20298
7514031;20298
6865663;20412
7409859;20412
7029757;20412
7738211;20495
7023925;20495
6760466;20495
6868735;20553
7160800;20553
6792959;20553
6993377;20557
6870144;20557
6874826;20557
6934775;20598
7237223;20598
7530442;20598
6976068;20649
7206058;20649
7549660;20649
7867390;20707
7349542;20707
6924310;20707
7738507;21051
6864038;21051
8152710;21051
6780008;21088
7022549;21088
8140477;21088
7504866;21122
6945293;21122
7132536;21122
6846985;21127
8063291;21127
7128818;21127
7362986;21214
6787329;21214
6801977;21214
7492720;21220
7006939;21220
6971314;21220
6809510;21225
7145019;21225
7125773;21225
7790410;21247
7224555;21247
7236804;21247
7031409;21277
7147738;21277
7461551;21277
6799136;21290
7303004;21290
7000378;21290
6921415;21345
7062846;21345
7258585;21345
6857083;21475
6883911;21475
6936396;21475
6829530;21629
7045827;21629
7481399;21629
7360814;21825
6909377;21825
6985245;21825
8005323;22119
7688655;22119
7342935;22119
6873542;22135
6762179;22135
6889734;22135
7501818;22223
6909795;22223
6872319;22223
7458611;22382
7591005;22382
6755209;22382
7820173;22550
7268582;22550
7554614;22550
7125550;22834
7117404;22834
7273940;22834
7574297;22868
7774329;22868
7059523;22868
7000573;23005
6907539;23005
7737393;23005
6834084;23168
7740131;23168
6923097;23168
7975577;23284
7807619;23284
7402233;23284
7992955;23386
7000890;23386
7179855;23386
6854294;23461
6847740;23461
7589209;23461
7740130;23533
6997508;23533
6995911;23533
7147394;23643
7286530;23643
6976346;23643
7002017;23678
6874432;23678
7035540;23678
6785275;23847
6858831;23847
7318725;23847
6754341;24007
7666920;24007
7984972;24007
7397912;24030
6768486;24030
6941338;24030
7267683;24147
6921093;24147
7262957;24147
7656227;24274
7328923;24274
6783010;24274
7232287;24354
7451503;24354
6945899;24354
7388513;24571
6859592;24571
7874586;24571
6916574;24711
7011676;24711
7597653;24711
7567268;24742
6770451;24742
6890009;24742
6783404;24760
6835110;24760
7021742;24760
6884636;24840
6882983;24840
6998612;24840
6875119;24925
7163181;24925
7207370;24925
7575116;24979
7034224;24979
6945130;24979
6980084;25012
7057726;25012
7486430;25012
6902461;25021
6808250;25021
6759767;25021
8142726;25145
7113486;25145
6938469;25145
8066017;25213
6965376;25213
7371915;25213
7156263;25384
6884679;25384
6845901;25384
7258998;25389
7484555;25389
6813030;25389
8060916;25454
7234718;25454
6899096;25454
6872511;25545
6927223;25545
7093137;25545
6766526;25665
7080690;25665
6956207;25665
6984686;25852
6967012;25852
6893157;25852
6858134;25918
6768096;25918
6788148;25918
6833111;25983
6925606;25983
6781773;25983
7554804;26070
6828897;26070
6768970;26070
7760362;26139
7302218;26139
6859630;26139
7393540;26155
7128389;26155
7276337;26155
7567338;26230
7209822;26230
7303272;26230
6817263;26278
6870554;26278
7961357;26278
6851420;26295
6967719;26295
6800825;26295
7034466;26324
6924906;26324
7324800;26324
6794913;26361
7107741;26361
7139211;26361
7126561;26403
7872378;26403
7206746;26403
6782833;26586
6926969;26586
6862900;26586
6784835;26701
7132373;26701
7873158;26701
7431502;26769
6783395;26769
7553227;26769
6874739;26795
7231635;26795
6925947;26795
7795798;26865
6806102;26865
7580091;26865
6789268;26954
6806443;26954
6906824;26954
6823784;27055
6888655;27055
6951891;27055
7897043;27063
7253439;27063
7848829;27063
6872685;27123
6965166;27123
6966447;27123
6796172;27185
7236835;27185
7206220;27185
7866653;27224
7624655;27224
7007901;27224
6881747;27310
6877625;27310
6906649;27310
7115516;27379
7545422;27379
6893650;27379
6782843;27483
6801016;27483
7733540;27483
6960083;27744
7514439;27744
7134505;27744
8168142;27770
6921784;27770
7057463;27770
7149535;27821
6763926;27821
6779321;27821
6923671;27860
7163414;27860
7196139;27860
7395214;28032
7596660;28032
6935868;28032
7364853;28061
6922108;28061
7001074;28061
7666440;28075
7180423;28075
7096657;28075
7655781;28163
7211062;28163
6902521;28163
7226111;28246
7390565;28246
6798037;28246
6908126;28263
7897863;28263
6908146;28263
7388324;28297
7062421;28297
7897204;28297
7972462;28381
7275270;28381
6871280;28381
7150242;28409
7246519;28409
7329406;28409
6797268;28494
7940710;28494
7656853;28494
7217664;28533
7807719;28533
7572115;28533
6928318;28585
7048856;28585
7033225;28585
7173841;28646
6885818;28646
6755384;28646
7147789;28693
7955281;28693
7162154;28693
6956053;28732
7830499;28732
7497347;28732
6930435;28902
6843491;28902
6921515;28902
6849295;29092
7490884;29092
6954510;29092
7187261;29426
7553215;29426
6801108;29426
6780184;29475
7919965;29475
7858863;29475
6939681;29551
7530517;29551
6822424;29551
6807634;29591
7877346;29591
7728863;29591
7429519;29661
7190220;29661
6788325;29661
6826349;29742
6757779;29742
7022360;29742
6936337;29754
7479425;29754
7726078;29754
6815058;29798
6803764;29798
6812201;29798
7203146;29805
7409510;29805
6754049;29805
6860910;29869
6777796;29869
7446921;29869
6994079;29906
7484552;29906
8130521;29906
7084089;29929
7054180;29929
6763144;29929
7665106;29949
6765311;29949
6786654;29949
7128285;30053
6873720;30053
8030421;30053
7378825;30124
7261927;30124
7127383;30124
7221004;30185
7469656;30185
6754701;30185
7277910;30263
8068715;30263
7300253;30263
7719534;30280
7120060;30280
7069806;30280
6811583;30318
6950341;30318
7092165;30318
6936838;30475
6779404;30475
7893773;30475
7385595;30706
7050148;30706
6755572;30706
7128014;30781
7759780;30781
6908685;30781
7625501;30791
7666656;30791
7853926;30791
6841731;30797
7206218;30797
6972742;30797
7554179;30823
7481238;30823
6754373;30823
6910343;31031
7047405;31031
7383919;31031
6877455;31037
6904283;31037
6756020;31037
7429473;31154
6782148;31154
6780373;31154
7358986;31390
6934014;31390
6906448;31390
7649654;31447
7503472;31447
7458118;31447
7577935;31450
7577461;31450
6996980;31450
6781096;31519
6875188;31519
7384362;31519
7437257;31716
7609469;31716
6948148;31716
6946135;31758
6781664;31758
7493825;31758
7040696;31877
7814102;31877
6934625;31877
6812139;32118
7355825;32118
7607956;32118
8008205;32181
8119938;32181
6826349;32181
6978780;32579
7580824;32579
7122256;32579
6781797;32653
7135532;32653
6897252;32653
7162938;32704
7361067;32704
6765734;32704
8076728;32762
7211796;32762
7050056;32762
7162015;33154
7613577;33154
6925492;33154
6873113;33219
7789369;33219
7440681;33219
6883138;33236
7138879;33236
6768393;33236
7953868;33354
7039612;33354
6782273;33354
7111692;33504
7400373;33504
6822920;33504
7581841;33766
6864200;33766
7148683;33766
6779985;33768
6986461;33768
6833843;33768
7410914;33836
7072395;33836
7632705;33836
6800167;33918
7074392;33918
7409159;33918
6858372;34123
6770699;34123
6761629;34123
6980781;34134
6931163;34134
6793796;34134
6970633;34450
7559354;34450
7381295;34450
6810983;34496
7635042;34496
6871797;34496
6882096;34601
7721178;34601
7159426;34601
7427891;35377
7083200;35377
6768537;35377
7456363;35451
7044276;35451
6867289;35451
7300952;35463
7011997;35463
6786907;35463
8075274;35597
6942117;35597
6983030;35597
7031710;35621
6984902;35621
6848194;35621
8033733;35658
7206314;35658
6854125;35658
6777602;35734
7048900;35734
7243177;35734
7032095;35758
6785810;35758
6905784;35758
7698821;35764
8011059;35764
7207173;35764
7186265;35781
8106877;35781
7367351;35781
7021272;35818
7364642;35818
7594233;35818
7362135;35827
6760816;35827
7640784;35827
6761166;36047
7907511;36047
7247264;36047
6994410;36105
6917820;36105
6759807;36105
7026144;36117
7491731;36117
6873939;36117
6877897;36294
7709494;36294
7495538;36294
7599346;36597
7413809;36597
6903583;36597
7301922;36963
6980639;36963
7344643;36963
7429614;37068
7794078;37068
6782154;37068
8081191;37249
6810542;37249
6854024;37249
7593968;37264
7496407;37264
7118166;37264
7307711;37286
6848637;37286
6797268;37286
7339014;37504
6937933;37504
6759086;37504
6780127;37544
7655958;37544
6947752;37544
6981372;37646
6865009;37646
7300246;37646
7182786;37732
7903762;37732
6754083;37732
7086399;37846
7173986;37846
7059143;37846
8108457;38001
6929740;38001
6849786;38001
7125585;38373
6873627;38373
6993305;38373
7669379;38502
7313892;38502
7569415;38502
7598149;38653
6841551;38653
6970444;38653
6889667;38668
7458065;38668
7313417;38668
6963657;38708
7173278;38708
7022255;38708
6859828;38713
7984447;38713
6886979;38713
6879695;38722
7696126;38722
6922181;38722
6766261;38969
6952876;38969
7586093;38969
7607228;39137
7468963;39137
6971314;39137
6821379;39193
7174278;39193
7335239;39193
7270832;39233
6995539;39233
6915447;39233
6926213;39327
8134298;39327
6761283;39327
6886189;39482
6755503;39482
6781342;39482
7718531;39574
7253336;39574
6847979;39574
6754910;39581
6892814;39581
7677591;39581
6754836;39783
7586403;39783
6770422;39783
7163153;39855
7049943;39855
7105430;39855
6935625;39871
6902930;39871
6887454;39871
7398472;39875
6895546;39875
7000780;39875
7089780;39982
8135844;39982
7617360;39982
7577862;40083
7179011;40083
6851318;40083
6766432;40175
6755676;40175
7983226;40175
8084298;40232
7942688;40232
6849700;40232
7663037;40270
6943339;40270
7119069;40270
6831458;40400
7157422;40400
7281622;40400
6780779;40402
6824322;40402
6780610;40402
7269843;40530
6964404;40530
6764097;40530
6995064;40540
6902800;40540
7195549;40540
6761914;40717
7021897;40717
6846912;40717
7069238;40824
7188857;40824
7440424;40824
7441033;40921
6791094;40921
7539411;40921
7097097;40984
7147626;40984
7855469;40984
6782378;41081
6833736;41081
6956000;41081
6755348;41096
7257344;41096
7237305;41096
7351786;41157
6850088;41157
6915671;41157
7256413;41448
7193897;41448
7153723;41448
7106374;41561
6809908;41561
6780430;41561
7779640;41589
7134405;41589
7936838;41589
6918683;41616
8161048;41616
7399031;41616
6900760;41642
7204893;41642
7773228;41642
7376965;41676
7329238;41676
7228286;41676
6963799;41681
7417999;41681
6762756;41681
7281299;41810
6816404;41810
7201072;41810
6890178;41842
8113847;41842
7074792;41842
6839549;41882
7395301;41882
7585629;41882
6878205;41986
7299753;41986
6861887;41986
7424349;42002
6864948;42002
7659753;42002
6864724;42103
6873720;42103
6850040;42103
7462805;42153
6887633;42153
7236367;42153
6792842;42323
7711728;42323
7770778;42323
6834109;42588
7251782;42588
7999813;42588
7073365;42657
7638625;42657
6989741;42657
6830027;42726
6823476;42726
6851065;42726
6812028;42835
7569574;42835
7570915;42835
6966813;43103
6870266;43103
6926592;43103
6929111;43116
6933986;43116
6823692;43116
7698322;43233
6781343;43233
7111478;43233
7939077;43362
7980709;43362
7731162;43362
7102875;43595
7678928;43595
7012555;43595
7791323;43627
7608508;43627
6964371;43627
7037938;43794
6755207;43794
6781765;43794
7710902;44132
6816291;44132
6897681;44132
6754699;44190
7937737;44190
8138576;44190
6953811;44266
7396010;44266
7023357;44266
7874989;44307
7343269;44307
6852306;44307
6788772;44357
6995147;44357
6764180;44357
7957392;44539
7487461;44539
7903793;44539
7282613;44556
8123455;44556
6969227;44556
6778208;44754
6871579;44754
8015561;44754
8040135;44789
6976936;44789
7255928;44789
8073159;44938
6865659;44938
7658945;44938
7087124;45013
7088003;45013
6788485;45013
7037012;45064
7137171;45064
6923378;45064
7999905;45247
7579868;45247
7182771;45247
6778748;45253
7081302;45253
6785095;45253
7873511;45501
6769115;45501
6818271;45501
6773171;45555
7851794;45555
6813074;45555
7417191;45628
6919883;45628
7358412;45628
7846753;45662
6764019;45662
7068677;45662
6782354;45666
6770430;45666
7408240;45666
7548737;45764
7165541;45764
6941357;45764
7218911;45891
8132986;45891
6801617;45891
6961845;46095
6935561;46095
7321654;46095
6890478;46446
6827204;46446
6764970;46446
7012802;46578
7814764;46578
6766115;46578
6863676;46598
6962623;46598
7554383;46598
6819537;46912
6965564;46912
6800279;46912
6761449;46966
7789367;46966
7043028;46966
6754541;47128
7462903;47128
6771246;47128
7146893;47133
7722517;47133
6862754;47133
7357247;47366
7359261;47366
7280552;47366
6821524;47663
6834651;47663
7952637;47663
7021154;48231
7310592;48231
6780796;48231
7073898;48332
6785215;48332
7795923;48332
7424350;48345
7491509;48345
7057463;48345
7849684;48447
6907412;48447
8007654;48447
6870262;48493
