:START_ID;:END_ID
10100046;301453
10100015;301454
10100048;301454
10100070;301454
10100001;301454
10100066;301454
10100044;301477
10100042;301477
10100071;301477
10100095;301477
10100098;301477
10100029;301491
10100004;301491
10100033;301491
10100091;301491
10100066;301491
10100075;301495
10100049;301495
10100017;301495
10100086;301495
10100097;301495
10100046;301499
10100006;301499
10100078;301499
10100090;301499
10100079;301499
10100054;301516
10100079;301516
10100057;301516
10100094;301516
10100021;301516
10100081;301524
10100098;301524
10100058;301524
10100063;301524
10100083;301524
10100006;301537
10100021;301537
10100045;301537
10100079;301537
10100039;301537
10100097;301547
10100051;301547
10100024;301547
10100082;301547
10100048;301547
10100076;301548
10100051;301548
10100069;301548
10100019;301548
10100031;301548
10100052;301550
10100083;301550
10100065;301550
10100083;301550
10100065;301550
10100029;301559
10100089;301559
10100087;301559
10100066;301559
10100009;301559
10100065;301568
10100067;301568
10100078;301568
10100005;301568
10100001;301568
10100024;301589
10100094;301589
10100078;301589
10100080;301589
10100048;301589
10100085;301590
10100020;301590
10100086;301590
10100048;301590
10100066;301590
10100084;301602
10100031;301602
10100043;301602
10100076;301602
10100016;301602
10100080;301607
10100060;301607
10100060;301607
10100010;301607
10100052;301607
10100013;301620
10100014;301620
10100043;301620
10100094;301620
10100005;301620
10100017;301629
10100093;301629
10100054;301629
10100095;301629
10100091;301629
10100006;301632
10100096;301632
10100084;301632
10100073;301632
10100060;301632
10100091;301639
10100003;301639
10100002;301639
10100092;301639
10100029;301639
10100051;301645
10100058;301645
10100046;301645
10100019;301645
10100075;301645
10100018;301647
10100060;301647
10100078;301647
10100004;301647
10100041;301647
10100040;301651
10100031;301651
10100013;301651
10100083;301651
10100093;301651
10100034;301658
10100045;301658
10100033;301658
10100046;301658
10100059;301658
10100045;301663
10100074;301663
10100012;301663
10100078;301663
10100020;301663
10100084;301667
10100082;301667
10100009;301667
10100045;301667
10100083;301667
10100040;301669
10100089;301669
10100098;301669
10100031;301669
10100065;301669
10100038;301683
10100040;301683
10100032;301683
10100004;301683
10100081;301683
10100071;301684
10100000;301684
10100014;301684
10100052;301684
10100023;301684
10100017;301702
10100023;301702
10100068;301702
10100011;301702
10100079;301702
10100030;301704
10100001;301704
10100087;301704
10100055;301704
10100011;301704
10100026;301715
10100059;301715
10100002;301715
10100015;301715
10100006;301715
10100037;301726
10100052;301726
10100049;301726
10100021;301726
10100091;301726
10100031;301736
10100058;301736
10100073;301736
10100091;301736
10100089;301736
10100070;301746
10100052;301746
10100039;301746
10100024;301746
10100055;301746
10100067;301765
10100062;301765
10100047;301765
10100011;301765
10100029;301765
10100006;301769
10100033;301769
10100038;301769
10100071;301769
10100023;301769
10100061;301773
10100092;301773
10100007;301773
10100028;301773
10100085;301773
10100005;301774
10100085;301774
10100019;301774
10100067;301774
10100002;301774
10100046;301775
10100011;301775
10100090;301775
10100052;301775
10100034;301775
10100080;301776
10100016;301776
10100073;301776
10100091;301776
10100051;301776
10100069;301787
10100005;301787
10100050;301787
10100080;301787
10100010;301787
10100079;301793
10100011;301793
10100037;301793
10100021;301793
10100039;301793
10100045;301809
10100057;301809
10100012;301809
10100068;301809
10100052;301809
10100048;301820
10100028;301820
10100008;301820
10100060;301820
10100095;301820
10100029;301841
10100003;301841
10100046;301841
10100060;301841
10100019;301841
10100024;301843
10100043;301843
10100004;301843
10100060;301843
10100009;301843
10100059;301845
10100045;301845
10100088;301845
10100093;301845
10100039;301845
10100097;301862
10100032;301862
10100064;301862
10100023;301862
10100009;301862
10100025;301866
10100039;301866
10100089;301866
10100080;301866
10100060;301866
10100072;301872
10100011;301872
10100025;301872
10100063;301872
10100082;301872
10100003;301875
10100054;301875
10100085;301875
10100095;301875
10100005;301875
10100044;301876
10100050;301876
10100022;301876
10100071;301876
10100011;301876
10100025;301878
10100096;301878
10100002;301878
10100096;301878
10100073;301878
10100063;301880
10100036;301880
10100031;301880
10100062;301880
10100030;301880
10100098;301884
10100014;301884
10100091;301884
10100082;301884
10100025;301884
10100050;301886
10100093;301886
10100046;301886
10100019;301886
10100084;301886
10100081;301892
10100014;301892
10100036;301892
10100004;301892
10100037;301892
10100029;301913
10100048;301913
10100066;301913
10100046;301913
10100002;301913
10100069;301932
10100079;301932
10100005;301932
10100025;301932
10100019;301932
10100055;301946
10100033;301946
10100095;301946
10100050;301946
10100090;301946
10100077;301950
10100097;301950
10100038;301950
10100078;301950
10100053;301950
10100085;301957
10100020;301957
10100048;301957
10100021;301957
10100082;301957
10100007;302038
10100007;302038
10100088;302038
10100027;302038
10100045;302038
10100025;302143
10100070;302143
10100049;302143
10100087;302143
10100009;302143
10100030;302215
10100065;302215
10100079;302215
10100087;302215
10100005;302215
10100010;302364
10100061;302364
10100026;302364
10100053;302364
10100089;302364
10100013;302398
10100050;302398
10100042;302398
10100035;302398
10100010;302398
10100006;302508
10100057;302508
10100023;302508
10100091;302508
10100024;302508
10100041;302615
10100046;302615
10100009;302615
10100059;302615
10100078;302615
10100018;302816
10100032;302816
10100072;302816
10100074;302816
10100095;302816
10100081;303027
10100031;303027
10100069;303027
10100014;303027
10100010;303027
10100074;303042
10100086;303042
10100083;303042
10100097;303042
10100049;303042
10100055;303156
10100043;303156
10100046;303156
10100078;303156
10100097;303156
10100027;303159
10100047;303159
10100069;303159
10100010;303159
10100012;303159
10100085;303228
10100008;303228
10100068;303228
10100030;303228
10100026;303228
10100065;303293
10100056;303293
10100043;303293
10100090;303293
10100075;303293
10100087;303362
10100040;303362
10100005;303362
10100061;303362
10100047;303362
10100056;303583
10100077;303583
10100014;303583
10100067;303583
10100019;303583
10100006;303617
10100073;303617
10100060;303617
10100083;303617
10100072;303617
10100046;303815
10100036;303815
10100086;303815
10100035;303815
10100069;303815
10100049;303886
10100030;303886
10100087;303886
10100035;303886
10100067;303886
10100003;303926
10100080;303926
10100077;303926
10100059;303926
10100036;303926
10100000;304164
10100015;304164
10100039;304164
10100049;304164
10100019;304164
10100038;304193
10100028;304193
10100088;304193
10100025;304193
10100081;304193
10100032;304273
10100089;304273
10100021;304273
10100039;304273
10100028;304273
10100098;304423
10100076;304423
10100094;304423
10100070;304423
10100016;304423
10100052;304432
10100001;304432
10100082;304432
10100041;304432
10100008;304432
10100013;304527
10100065;304527
10100025;304527
10100018;304527
10100012;304527
10100057;304554
10100017;304554
10100061;304554
10100049;304554
10100017;304554
10100007;304557
10100094;304557
10100066;304557
10100084;304557
10100034;304557
10100045;304738
10100060;304738
10100069;304738
10100062;304738
10100068;304738
10100067;304759
10100001;304759
10100085;304759
10100086;304759
10100076;304759
10100087;304771
10100075;304771
10100034;304771
10100003;304771
10100047;304771
10100006;304941
10100039;304941
10100034;304941
10100050;304941
10100015;304941
10100060;304993
10100030;304993
10100025;304993
10100089;304993
10100035;304993
10100000;305028
10100079;305028
10100003;305028
10100051;305028
10100063;305028
10100091;305407
10100064;305407
10100056;305407
10100024;305407
10100030;305407
10100040;305545
10100088;305545
10100064;305545
10100013;305545
10100013;305545
10100013;305652
10100065;305652
10100010;305652
10100007;305652
10100092;305652
10100032;305892
10100036;305892
10100000;305892
10100023;305892
10100020;305892
10100079;306033
10100080;306033
10100025;306033
10100003;306033
10100087;306033
10100015;306173
10100040;306173
10100018;306173
10100059;306173
10100056;306173
10100068;306348
10100019;306348
10100084;306348
10100053;306348
10100037;306348
10100093;306471
10100052;306471
10100097;306471
10100080;306471
10100011;306471
10100015;306521
10100026;306521
10100053;306521
10100034;306521
10100020;306521
10100028;306660
10100077;306660
10100047;306660
10100057;306660
10100076;306660
10100028;306736
10100035;306736
10100079;306736
10100053;306736
10100012;306736
10100071;306741
10100036;306741
10100033;306741
10100041;306741
10100000;306741
10100038;307081
10100066;307081
10100003;307081
10100091;307081
10100061;307081
10100048;307099
10100016;307099
10100089;307099
10100093;307099
10100081;307099
10100079;307110
10100086;307110
10100032;307110
10100036;307110
10100089;307110
10100074;307185
10100005;307185
10100056;307185
10100073;307185
10100054;307185
10100092;307206
10100009;307206
10100078;307206
10100006;307206
10100070;307206
10100074;307284
10100074;307284
10100081;307284
10100014;307284
10100098;307284
10100038;307385
10100006;307385
10100026;307385
10100070;307385
10100027;307385
10100054;307792
10100055;307792
10100040;307792
10100007;307792
10100055;307792
10100039;308041
10100023;308041
10100071;308041
10100012;308041
10100008;308041
10100065;308088
10100012;308088
10100021;308088
10100013;308088
10100051;308088
10100070;308160
10100019;308160
10100005;308160
10100090;308160
10100084;308160
10100064;308235
10100044;308235
10100067;308235
10100078;308235
10100058;308235
10100090;308243
10100057;308243
10100004;308243
10100027;308243
10100045;308243
10100036;308261
10100009;308261
10100015;308261
10100033;308261
10100017;308261
10100003;308478
10100002;308478
10100026;308478
10100063;308478
10100035;308478
10100008;308567
10100090;308567
10100031;308567
10100088;308567
10100067;308567
10100055;308659
10100036;308659
10100030;308659
10100061;308659
10100049;308659
10100021;308769
10100008;308769
10100096;308769
10100091;308769
10100030;308769
10100070;309046
10100040;309046
10100085;309046
10100033;309046
10100058;309046
10100049;309127
10100091;309127
10100007;309127
10100098;309127
10100054;309127
10100074;309145
10100077;309145
10100084;309145
10100004;309145
10100098;309145
10100012;309445
10100065;309445
10100013;309445
10100042;309445
10100068;309445
10100009;309927
10100044;309927
10100034;309927
10100076;309927
10100064;309927
10100050;309929
10100005;309929
10100066;309929
10100095;309929
10100056;309929
10100029;310115
10100005;310115
10100052;310115
10100026;310115
10100026;310115
10100000;310153
10100033;310153
10100056;310153
10100030;310153
10100092;310153
10100034;310328
10100048;310328
10100020;310328
10100038;310328
10100045;310328
10100085;310454
10100095;310454
10100063;310454
10100087;310454
10100094;310454
10100074;310533
10100025;310533
10100013;310533
10100013;310533
10100075;310533
10100079;310563
10100014;310563
10100047;310563
10100056;310563
10100090;310563
10100090;310670
10100031;310670
10100041;310670
10100088;310670
10100097;310670
10100005;310707
10100074;310707
10100063;310707
10100031;310707
10100054;310707
10100020;310733
10100020;310733
10100010;310733
10100079;310733
10100083;310733
10100081;310900
10100040;310900
10100071;310900
10100095;310900
10100067;310900
10100009;310943
10100026;310943
10100009;310943
10100041;310943
10100069;310943
10100082;310966
10100048;310966
10100082;310966
10100094;310966
10100080;310966
10100036;310969
10100060;310969
10100089;310969
10100005;310969
10100014;310969
10100097;311144
10100095;311144
10100011;311144
10100076;311144
10100049;311144
10100011;311302
10100097;311302
10100029;311302
10100086;311302
10100094;311302
10100008;311446
10100050;311446
10100004;311446
10100006;311446
10100073;311446
10100092;311459
10100025;311459
10100032;311459
10100066;311459
10100083;311459
10100008;311526
10100029;311526
10100063;311526
10100010;311526
10100068;311526
10100027;311625
10100072;311625
10100014;311625
10100030;311625
10100097;311625
10100002;311702
10100059;311702
10100072;311702
10100089;311702
10100011;311702
10100081;311855
10100082;311855
10100017;311855
10100057;311855
10100077;311855
10100040;311951
10100043;311951
10100084;311951
10100028;311951
10100084;311951
10100069;312076
10100064;312076
10100092;312076
10100088;312076
10100039;312076
10100064;312087
10100012;312087
10100031;312087
10100056;312087
10100098;312087
10100088;312145
10100046;312145
10100084;312145
10100095;312145
10100080;312145
10100014;312199
10100064;312199
10100011;312199
10100090;312199
10100073;312199
10100088;312252
10100054;312252
10100063;312252
10100071;312252
10100022;312252
10100014;312361
10100053;312361
10100003;312361
10100026;312361
10100018;312361
10100076;312397
10100027;312397
10100050;312397
10100060;312397
10100043;312397
10100091;312455
10100035;312455
10100042;312455
10100053;312455
10100018;312455
10100094;312483
10100059;312483
10100067;312483
10100051;312483
10100059;312483
10100052;312505
10100007;312505
10100033;312505
10100057;312505
10100091;312505
10100004;312588
10100024;312588
10100062;312588
10100006;312588
10100068;312588
10100008;312723
10100015;312723
10100004;312723
10100038;312723
10100038;312723
10100094;312738
10100015;312738
10100041;312738
10100013;312738
10100092;312738
10100007;312744
10100081;312744
10100023;312744
10100045;312744
10100065;312744
10100012;312965
10100033;312965
10100081;312965
10100074;312965
10100029;312965
10100052;312997
10100042;312997
10100002;312997
10100034;312997
10100026;312997
10100050;313060
10100040;313060
10100051;313060
10100068;313060
10100030;313060
10100062;313116
10100037;313116
10100064;313116
10100088;313116
10100088;313116
10100024;313228
10100095;313228
10100054;313228
10100060;313228
10100037;313228
10100011;313232
10100054;313232
10100007;313232
10100004;313232
10100059;313232
10100044;313250
10100047;313250
10100069;313250
10100039;313250
10100072;313250
10100098;313283
10100065;313283
10100004;313283
10100061;313283
10100005;313283
10100005;313316
10100080;313316
10100025;313316
10100041;313316
10100048;313316
10100009;313321
10100031;313321
10100024;313321
10100018;313321
10100072;313321
10100074;313366
10100009;313366
10100065;313366
10100087;313366
10100018;313366
10100023;313591
10100039;313591
10100012;313591
10100094;313591
10100093;313591
10100022;313636
10100029;313636
10100051;313636
10100012;313636
10100086;313636
10100079;313715
10100020;313715
10100054;313715
10100056;313715
10100081;313715
10100047;313933
10100040;313933
10100098;313933
10100073;313933
10100062;313933
10100078;314171
10100051;314171
10100071;314171
10100049;314171
10100080;314171
10100065;314224
10100064;314224
10100001;314224
10100062;314224
10100070;314224
10100079;314231
10100075;314231
10100044;314231
10100002;314231
10100033;314231
10100054;314283
10100090;314283
10100068;314283
10100014;314283
10100080;314283
10100078;314324
10100081;314324
10100077;314324
10100057;314324
10100031;314324
10100095;314385
10100034;314385
10100034;314385
10100033;314385
10100081;314385
10100061;314623
10100062;314623
10100038;314623
10100087;314623
10100075;314623
10100094;314646
10100005;314646
10100034;314646
10100058;314646
10100075;314646
10100000;314721
10100070;314721
10100081;314721
10100090;314721
10100014;314721
10100008;314874
10100045;314874
10100017;314874
10100076;314874
10100096;314874
10100005;315164
10100045;315164
10100087;315164
10100053;315164
10100065;315164
10100006;315267
10100050;315267
10100096;315267
10100094;315267
10100008;315267
10100074;315319
10100044;315319
10100095;315319
10100006;315319
10100062;315319
10100021;315401
10100053;315401
10100010;315401
10100076;315401
10100067;315401
10100061;315436
10100029;315436
10100057;315436
10100062;315436
10100076;315436
10100008;315498
10100030;315498
10100003;315498
10100040;315498
10100074;315498
10100011;315565
10100066;315565
10100091;315565
10100050;315565
10100036;315565
10100055;315628
10100055;315628
10100056;315628
10100032;315628
10100047;315628
10100071;315659
10100073;315659
10100002;315659
10100013;315659
10100065;315659
10100009;315935
10100067;315935
10100081;315935
10100008;315935
10100039;315935
10100079;315952
10100077;315952
10100093;315952
10100046;315952
10100001;315952
10100054;315954
10100058;315954
10100041;315954
10100010;315954
10100055;315954
10100030;316006
10100074;316006
10100045;316006
10100084;316006
10100090;316006
10100019;316148
10100041;316148
10100007;316148
10100055;316148
10100013;316148
10100097;316275
10100054;316275
10100021;316275
10100023;316275
10100010;316275
10100062;316287
10100038;316287
10100001;316287
10100077;316287
10100035;316287
10100095;316406
10100056;316406
10100086;316406
10100093;316406
10100033;316406
10100088;316538
10100076;316538
10100057;316538
10100075;316538
10100008;316538
10100038;316569
10100032;316569
10100092;316569
10100060;316569
10100053;316569
10100021;316636
10100018;316636
10100095;316636
10100042;316636
10100023;316636
10100085;316725
10100010;316725
10100079;316725
10100087;316725
10100021;316725
10100077;316903
10100075;316903
10100030;316903
10100052;316903
10100018;316903
10100039;316940
10100003;316940
10100096;316940
10100019;316940
10100031;316940
10100010;317075
10100037;317075
10100096;317075
10100012;317075
10100055;317075
10100071;317151
10100009;317151
10100043;317151
10100076;317151
10100086;317151
10100066;317231
10100078;317231
10100081;317231
10100043;317231
10100093;317231
10100083;317300
10100072;317300
10100095;317300
10100063;317300
10100040;317300
10100032;317349
10100068;317349
10100008;317349
10100055;317349
10100011;317349
10100030;317398
10100012;317398
10100059;317398
10100038;317398
10100017;317398
10100092;317542
10100047;317542
10100081;317542
10100068;317542
10100012;317542
10100067;317596
10100042;317596
10100085;317596
10100039;317596
10100092;317596
10100082;317640
10100047;317640
10100064;317640
10100017;317640
10100035;317640
10100041;317662
10100019;317662
10100038;317662
10100027;317662
10100095;317662
10100007;317668
10100042;317668
10100096;317668
10100020;317668
10100036;317668
10100047;317669
10100041;317669
10100045;317669
10100087;317669
10100034;317669
10100065;317732
10100052;317732
10100083;317732
10100023;317732
10100027;317732
10100013;317759
10100051;317759
10100009;317759
10100031;317759
10100068;317759
10100063;317763
10100014;317763
10100039;317763
10100079;317763
10100045;317763
10100077;317798
10100044;317798
10100053;317798
10100035;317798
10100041;317798
10100058;317854
10100040;317854
10100073;317854
10100064;317854
10100083;317854
10100010;317937
10100089;317937
10100042;317937
10100013;317937
10100030;317937
10100055;317948
10100041;317948
10100082;317948
10100024;317948
10100052;317948
10100059;317977
10100077;317977
10100065;317977
10100058;317977
10100087;317977
10100005;318084
10100017;318084
10100032;318084
10100044;318084
10100088;318084
10100000;318261
10100028;318261
10100034;318261
10100022;318261
10100080;318261
10100048;318276
10100000;318276
10100056;318276
10100026;318276
10100095;318276
10100083;318316
10100059;318316
10100019;318316
10100027;318316
10100066;318316
10100095;318478
10100036;318478
10100002;318478
10100056;318478
10100065;318478
10100033;318507
10100088;318507
10100055;318507
10100036;318507
10100032;318507
10100096;318550
10100084;318550
10100085;318550
10100088;318550
10100016;318550
10100040;318596
10100004;318596
10100063;318596
10100006;318596
10100031;318596
10100093;318615
10100013;318615
10100062;318615
10100033;318615
10100084;318615
10100077;318695
10100053;318695
10100043;318695
10100071;318695
10100053;318695
10100073;318762
10100034;318762
10100081;318762
10100088;318762
10100025;318762
10100069;318813
10100005;318813
10100021;318813
10100028;318813
10100010;318813
10100087;318971
10100091;318971
10100087;318971
10100082;318971
10100072;318971
10100043;318984
10100090;318984
10100003;318984
10100081;318984
10100019;318984
10100077;318997
10100045;318997
10100076;318997
10100013;318997
10100049;318997
10100020;319194
10100000;319194
10100081;319194
10100002;319194
10100002;319194
10100015;319316
10100034;319316
10100060;319316
10100063;319316
10100061;319316
10100084;319495
10100074;319495
10100095;319495
10100051;319495
10100093;319495
10100048;319620
10100046;319620
10100082;319620
10100040;319620
10100017;319620
10100075;319656
10100034;319656
10100008;319656
10100014;319656
10100039;319656
10100046;319803
10100007;319803
10100057;319803
10100026;319803
10100041;319803
10100076;319827
10100057;319827
10100086;319827
10100056;319827
10100074;319827
10100012;319858
10100036;319858
10100014;319858
10100087;319858
10100063;319858
10100027;320218
10100038;320218
10100052;320218
10100018;320218
10100069;320218
10100079;320275
10100012;320275
10100040;320275
10100038;320275
10100052;320275
10100019;320309
10100046;320309
10100091;320309
10100044;320309
10100049;320309
10100075;320380
10100087;320380
10100070;320380
10100033;320380
10100061;320380
10100013;320460
10100098;320460
10100035;320460
10100020;320460
10100075;320460
10100080;320539
10100000;320539
10100057;320539
10100045;320539
10100076;320539
10100078;320716
10100063;320716
10100095;320716
10100024;320716
10100052;320716
10100002;320747
10100024;320747
10100056;320747
10100001;320747
10100093;320747
10100093;320883
10100087;320883
10100050;320883
10100050;320883
10100012;320883
10100063;320904
10100036;320904
10100066;320904
10100044;320904
10100016;320904
10100026;321048
10100038;321048
10100008;321048
10100009;321048
10100092;321048
10100003;321097
10100033;321097
10100069;321097
10100063;321097
10100014;321097
10100061;321412
10100056;321412
10100042;321412
10100077;321412
10100077;321412
10100021;321527
10100032;321527
10100043;321527
10100021;321527
10100092;321527
10100039;321606
10100052;321606
10100017;321606
10100041;321606
10100034;321606
10100045;321756
10100033;321756
10100033;321756
10100016;321756
10100097;321756
10100059;321778
10100010;321778
10100084;321778
10100029;321778
10100020;321778
10100073;321793
10100003;321793
10100032;321793
10100043;321793
10100052;321793
10100007;321920
10100085;321920
10100064;321920
10100093;321920
10100034;321920
10100086;321992
10100007;321992
10100058;321992
10100085;321992
10100071;321992
10100072;322218
10100039;322218
10100051;322218
10100025;322218
10100056;322218
10100081;322286
10100000;322286
10100040;322286
10100001;322286
10100055;322286
10100095;322300
10100071;322300
10100061;322300
10100030;322300
10100056;322300
10100065;322316
10100001;322316
10100081;322316
10100011;322316
10100082;322316
10100039;322409
10100017;322409
10100017;322409
10100014;322409
10100095;322409
10100073;322455
10100032;322455
10100090;322455
10100007;322455
10100015;322455
10100015;322517
10100062;322517
10100038;322517
10100069;322517
10100031;322517
10100089;322629
10100043;322629
10100083;322629
10100072;322629
10100069;322629
10100054;322674
10100046;322674
10100033;322674
10100037;322674
10100032;322674
10100008;322848
10100039;322848
10100087;322848
10100078;322848
10100093;322848
10100048;322926
10100045;322926
10100078;322926
10100082;322926
10100059;322926
10100042;323054
10100037;323054
10100039;323054
10100028;323054
10100021;323054
10100013;323203
10100020;323203
10100084;323203
10100049;323203
10100007;323203
10100024;323548
10100047;323548
10100046;323548
10100022;323548
10100006;323548
10100089;323549
10100018;323549
10100051;323549
10100000;323549
10100001;323549
10100001;323781
10100021;323781
10100042;323781
10100071;323781
10100043;323781
10100020;324020
10100092;324020
10100001;324020
10100023;324020
10100039;324020
10100054;324237
10100094;324237
10100020;324237
10100049;324237
10100065;324237
10100079;324284
10100086;324284
10100035;324284
10100034;324284
10100083;324284
10100025;324298
10100017;324298
10100071;324298
10100042;324298
10100033;324298
10100026;324409
10100024;324409
10100059;324409
10100088;324409
10100053;324409
10100039;324454
10100063;324454
10100087;324454
10100064;324454
10100058;324454
10100031;324480
10100054;324480
10100027;324480
10100031;324480
10100015;324480
10100035;324563
10100037;324563
10100064;324563
10100019;324563
10100053;324563
10100040;324600
10100095;324600
10100001;324600
10100029;324600
10100087;324600
10100014;324717
10100047;324717
10100094;324717
10100095;324717
10100070;324717
10100003;324856
10100042;324856
10100026;324856
10100005;324856
10100031;324856
10100090;324863
10100022;324863
10100084;324863
10100072;324863
10100012;324863
10100087;325033
10100087;325033
10100081;325033
10100040;325033
10100012;325033
10100047;325057
10100003;325057
10100049;325057
10100016;325057
10100062;325057
10100013;325262
10100090;325262
10100034;325262
10100006;325262
10100003;325262
10100045;325345
10100089;325345
10100036;325345
10100018;325345
10100080;325345
10100055;325983
10100077;325983
10100081;325983
10100066;325983
10100003;325983
10100019;325990
10100072;325990
10100014;325990
10100038;325990
10100088;325990
10100066;326109
10100084;326109
10100071;326109
10100047;326109
10100001;326109
10100011;326160
10100078;326160
10100064;326160
10100093;326160
10100060;326160
10100080;326464
10100073;326464
10100097;326464
10100096;326464
10100045;326464
10100089;326554
10100033;326554
10100035;326554
10100050;326554
10100026;326554
10100032;326583
10100017;326583
10100005;326583
10100021;326583
10100075;326583
10100091;326964
10100008;326964
10100060;326964
10100020;326964
10100093;326964
10100098;326995
10100043;326995
10100010;326995
10100060;326995
10100020;326995
10100086;327141
10100069;327141
10100057;327141
10100023;327141
10100028;327141
10100061;327174
10100074;327174
10100006;327174
10100091;327174
10100040;327174
10100012;327205
10100088;327205
10100013;327205
10100023;327205
10100006;327205
10100075;327563
10100086;327563
10100040;327563
10100084;327563
10100032;327563
10100069;327627
10100061;327627
10100013;327627
10100087;327627
10100000;327627
10100016;327638
10100062;327638
10100019;327638
10100085;327638
10100076;327638
10100084;327649
10100029;327649
10100046;327649
10100018;327649
10100036;327649
10100053;327714
10100080;327714
10100074;327714
10100047;327714
10100037;327714
10100017;327936
10100075;327936
10100000;327936
10100035;327936
10100016;327936
10100089;328104
10100059;328104
10100095;328104
10100094;328104
10100009;328104
10100013;328138
10100075;328138
10100059;328138
10100070;328138
10100084;328138
10100086;328485
10100055;328485
10100080;328485
10100090;328485
10100045;328485
10100002;328491
10100002;328491
10100037;328491
10100094;328491
10100024;328491
10100079;328697
10100008;328697
10100092;328697
10100043;328697
10100067;328697
10100050;329199
10100011;329199
10100037;329199
10100081;329199
10100044;329199
10100007;329321
10100085;329321
10100051;329321
10100080;329321
10100058;329321
10100093;329338
10100032;329338
10100058;329338
10100049;329338
10100052;329338
10100069;329419
10100074;329419
10100055;329419
10100012;329419
10100079;329419
10100052;329471
10100035;329471
10100003;329471
10100017;329471
10100012;329471
10100078;329588
10100001;329588
10100086;329588
10100019;329588
10100018;329588
10100024;329600
10100027;329600
10100095;329600
10100011;329600
10100088;329600
10100053;329640
10100011;329640
10100068;329640
10100093;329640
10100007;329640
10100040;329655
10100083;329655
10100057;329655
10100016;329655
10100002;329655
10100040;329656
10100011;329656
10100052;329656
10100091;329656
10100000;329656
10100072;329679
10100021;329679
10100042;329679
10100055;329679
10100002;329679
10100027;329703
10100024;329703
10100075;329703
10100053;329703
10100097;329703
10100087;329749
10100081;329749
10100054;329749
10100035;329749
10100073;329749
10100074;329885
10100038;329885
10100098;329885
10100011;329885
10100074;329885
10100042;330048
10100090;330048
10100078;330048
10100005;330048
10100069;330048
10100068;330206
10100044;330206
10100085;330206
10100012;330206
10100020;330206
10100030;330292
10100050;330292
10100082;330292
10100035;330292
10100098;330292
10100078;330297
10100065;330297
10100037;330297
10100020;330297
10100007;330297
10100016;330445
10100058;330445
10100083;330445
10100068;330445
10100066;330445
10100034;330513
10100024;330513
10100083;330513
10100021;330513
10100096;330513
10100052;330587
10100088;330587
10100048;330587
10100017;330587
10100014;330587
10100064;330635
10100015;330635
10100089;330635
10100072;330635
10100027;330635
10100096;330680
10100088;330680
10100067;330680
10100049;330680
10100034;330680
10100087;330772
10100041;330772
10100061;330772
10100073;330772
10100081;330772
10100003;330781
10100049;330781
10100073;330781
10100069;330781
10100082;330781
10100008;331053
10100021;331053
10100065;331053
10100064;331053
10100081;331053
10100014;331056
10100093;331056
10100034;331056
10100071;331056
10100002;331056
10100088;331258
10100055;331258
10100041;331258
10100002;331258
10100063;331258
10100078;331530
10100034;331530
10100073;331530
10100080;331530
10100023;331530
10100030;331537
10100079;331537
10100097;331537
10100021;331537
10100095;331537
10100022;331682
10100096;331682
10100047;331682
10100091;331682
10100070;331682
10100009;331738
10100051;331738
10100005;331738
10100057;331738
10100008;331738
10100082;332057
10100009;332057
10100037;332057
10100008;332057
10100018;332057
10100072;332092
10100013;332092
10100024;332092
10100050;332092
10100005;332092
10100092;332171
10100092;332171
10100064;332171
10100038;332171
10100092;332171
10100051;332600
10100001;332600
10100024;332600
10100083;332600
10100003;332600
10100042;332612
10100027;332612
10100049;332612
10100044;332612
10100024;332612
10100022;332637
10100085;332637
10100088;332637
10100085;332637
10100025;332637
10100019;332673
10100042;332673
10100075;332673
10100053;332673
10100037;332673
10100053;332776
10100058;332776
10100001;332776
10100094;332776
10100021;332776
10100075;332841
10100075;332841
10100094;332841
10100095;332841
10100061;332841
10100009;333067
10100023;333067
10100096;333067
10100055;333067
10100023;333067
10100076;333151
10100097;333151
10100013;333151
10100091;333151
10100082;333151
10100064;333226
10100043;333226
10100040;333226
10100067;333226
10100018;333226
10100017;333511
10100046;333511
10100037;333511
10100043;333511
10100025;333511
10100059;333546
10100017;333546
10100049;333546
10100066;333546
10100022;333546
10100037;333585
10100098;333585
10100061;333585
10100044;333585
10100080;333585
10100040;333755
10100072;333755
10100051;333755
10100005;333755
10100085;333755
10100083;333822
10100007;333822
10100082;333822
10100059;333822
10100070;333822
10100038;333908
10100005;333908
10100048;333908
10100002;333908
10100095;333908
10100095;333964
10100087;333964
10100006;333964
10100037;333964
10100070;333964
10100050;334488
10100021;334488
10100045;334488
10100001;334488
10100048;334488
10100087;334588
10100044;334588
10100075;334588
10100073;334588
10100065;334588
10100063;334630
10100003;334630
10100098;334630
10100063;334630
10100033;334630
10100092;334638
10100037;334638
10100032;334638
10100036;334638
10100012;334638
10100061;334810
10100071;334810
10100098;334810
10100011;334810
10100073;334810
10100031;334829
10100025;334829
10100040;334829
10100045;334829
10100004;334829
10100069;334844
10100023;334844
10100040;334844
10100044;334844
10100058;334844
10100079;334850
10100081;334850
10100016;334850
10100079;334850
10100067;334850
10100080;334912
10100086;334912
10100002;334912
10100047;334912
10100070;334912
10100080;335023
10100003;335023
10100030;335023
10100062;335023
10100068;335023
10100020;335069
10100065;335069
10100072;335069
10100086;335069
10100004;335069
10100056;335524
10100066;335524
10100013;335524
10100006;335524
10100003;335524
10100077;335747
10100030;335747
